trajectory_id,program_id,task_id,family,variant,condition,task_text,reference_text,boundary_crossed,reference_start_token_index,token_count,analysis_token_count,trajectory_valid,mean_entropy_top20,median_entropy_top20,mean_entropy_valid_vocab,median_entropy_valid_vocab,semantic_step_balanced_entropy_top20,mean_p1,median_p1,mean_top20_mass,mean_reference_surprisal,median_reference_rank,fraction_p1_ge_090,fraction_p1_ge_099,step_mapped_token_fraction,boundary_overlap_token_fraction,unmapped_token_fraction
factorial_iterative__v3__procedural_prose,factorial_iterative__v3,factorial_iterative,factorial_product,3,procedural_prose,"Given a nonnegative integer n, compute n factorial iteratively.","Define a procedure named factorial_iterative that receives element.
Set entry to 1.
For each x in range(2, (element + 1)), do the following.
    Multiply entry by x.
Return entry.",False,17,44,43,True,0.6828785858571876,0.5758732557296753,0.7586089299428601,0.5886332392692566,0.6101806034409263,0.7820127280645592,0.8508639931678772,0.9908564742221388,2.8549807158916063,1.0,0.37209302325581395,0.11627906976744186,1.0,0.0,0.0
keep_letters__v3__python_opaque,keep_letters__v3,keep_letters,string_filter,3,python_opaque,"Given a string, return a new string containing only alphabetic characters.","def zav0(mip0):
    tuk0 = """"
    for qel0 in mip0:
        if qel0.isalpha():
            tuk0 += qel0
    return tuk0",False,18,45,44,True,0.28077862233319,0.006290083285421133,0.3218312359463185,0.006351439282298088,0.3462349362541517,0.9124590046703815,0.999354213476181,0.9952838745984164,2.2116130538060954,1.0,0.7954545454545454,0.7045454545454546,1.0,0.0,0.0
least_frequent__v2__controlled_nl,least_frequent__v2,least_frequent,mode_selection,2,controlled_nl,"Given a non-empty list, return a value with the lowest occurrence count, choosing the first such value on ties.","PROCEDURE least_frequent INPUT output:
SET value TO {}.
FOR EACH current IN output:
    SET value[current] TO (value.get(current, 0) + 1).
SET item TO output[0].
FOR EACH current IN output:
    IF value[current] < value[item]:
        SET item TO current.
RETURN item",False,27,67,66,True,0.5199771792721356,0.16036684811115265,0.5959994720183066,0.1696537360548973,0.5886641725562196,0.8346626316056107,0.9702769815921783,0.9900318898937919,2.3957010486460053,1.0,0.6060606060606061,0.4090909090909091,1.0,0.0,0.0
minmax_normalize__v2__python_opaque,minmax_normalize__v2,minmax_normalize,bounded_numeric_transform,2,python_opaque,"Given a non-empty list of numbers with distinct minimum and maximum values, scale each value into the interval from zero to one using min-max normalization.","def zav0(mip0):
    tuk0 = min(mip0)
    qel0 = max(mip0)
    vor0 = []
    for nex0 in mip0:
        vor0.append((nex0 - tuk0) / (qel0 - tuk0))
    return vor0",False,33,67,66,True,0.2931301027330012,0.0018731324817053974,0.3518030485871277,0.002100165351293981,0.4461514572362618,0.9058832325267069,0.9998149275779724,0.991973312515201,2.0601273742426,1.0,0.7575757575757576,0.696969696969697,1.0,0.0,0.0
count_odd__v2__procedural_prose,count_odd__v2,count_odd,parity_count,2,procedural_prose,"Given a list of integers, count how many values are odd.","Define a procedure named count_odd that receives current.
Set item to 0.
For each value in current, do the following.
    If (value % 2) does not equal 0, do the following.
        Increase item by 1.
Return item.",False,17,54,53,True,0.5045536736274613,0.2962782084941864,0.5487575085168125,0.3369339406490326,0.5422719445317247,0.8320780982667545,0.9374949932098389,0.9933152165053025,2.465797794969063,1.0,0.5283018867924528,0.24528301886792453,1.0,0.0,0.0
binary_to_integer__v3__nl_exp7_anchor,binary_to_integer__v3,binary_to_integer,base_conversion,3,nl_exp7_anchor,"Given a string of binary digits, convert it to a nonnegative integer.","Initialize the result at zero. Process the digits from left to right, doubling the result and adding the numeric value of the current digit. Produce the result.",False,19,31,30,True,0.5651625337195583,0.6088947653770447,0.5842545455709721,0.6288129687309265,,0.803328741590182,0.8228736221790314,0.9979070544242858,2.389713691091068,1.0,0.4666666666666667,0.16666666666666666,,,
main_diagonal_sum__v1__controlled_nl,main_diagonal_sum__v1,main_diagonal_sum,diagonal_aggregate,1,controlled_nl,"Given a square matrix, calculate the sum of its main diagonal.","PROCEDURE main_diagonal_sum INPUT matrix:
SET total TO 0.
FOR EACH index IN range(len(matrix)):
    UPDATE total USING + matrix[index][index].
RETURN total",False,17,35,34,True,0.39363377145036793,0.1773867905139923,0.40299203649285975,0.1786048337817192,0.3381450535500941,0.8725605607032776,0.9654723405838013,0.9990900930236367,3.9328253673493285,2.0,0.6176470588235294,0.4117647058823529,1.0,0.0,0.0
matrix_find_position__v3__procedural_prose,matrix_find_position__v3,matrix_find_position,matrix_search,3,procedural_prose,"Given a matrix and a target value, return the row and column of the first occurrence in row-major order, or minus one for both if absent.","Define a procedure named matrix_find_position that receives entry and result.
For each x in range(len(entry)), do the following.
    For each element in range(len(entry[x])), do the following.
        If entry[x][element] equals result, do the following.
            Return (x, element).
Return (-1, -1).",False,34,67,66,True,0.589206778585349,0.6042187809944153,0.6515316772937226,0.6382028758525848,0.5717375299312688,0.793635452335531,0.8485280573368073,0.9923071328437689,2.323824682616043,1.0,0.4393939393939394,0.30303030303030304,1.0,0.0,0.0
anti_diagonal_sum__v3__python_opaque,anti_diagonal_sum__v3,anti_diagonal_sum,diagonal_aggregate,3,python_opaque,"Given a square matrix, calculate the sum of its anti-diagonal.","def zav0(mip0):
    tuk0 = 0
    qel0 = len(mip0)
    for vor0 in range(qel0):
        tuk0 += mip0[vor0][qel0 - 1 - vor0]
    return tuk0",False,18,62,61,True,0.3194108394031229,0.03509603068232536,0.38361171945570144,0.035631075501441956,0.4467679741773523,0.8875287973978481,0.9945337176322937,0.9911827249605147,2.100648838597915,1.0,0.7868852459016393,0.5737704918032787,1.0,0.0,0.0
most_frequent__v1__pseudocode,most_frequent__v1,most_frequent,mode_selection,1,pseudocode,"Given a non-empty list, return a value with the highest occurrence count, choosing the first such value on ties.","PROCEDURE most_frequent(values)
counts <- {}
FOR value IN values
    counts[value] <- (counts.get(value, 0) + 1)
best <- values[0]
FOR value IN values
    IF counts[value] > counts[best]
        best <- value
RETURN best",False,27,60,59,True,0.30310900227444926,0.036671362817287445,0.3211372302736228,0.037336379289627075,0.3772983906522982,0.9012906265965963,0.9950572848320007,0.9979313935263682,1.7080147901090148,1.0,0.7627118644067796,0.5932203389830508,1.0,0.0,0.0
numeric_palindrome__v1__pseudocode,numeric_palindrome__v1,numeric_palindrome,numeric_reverse,1,pseudocode,"Given a nonnegative integer, determine whether its decimal digits form a palindrome.","PROCEDURE numeric_palindrome(number)
original <- number
reversed_number <- 0
WHILE number > 0
    digit <- (number % 10)
    reversed_number <- ((reversed_number * 10) + digit)
    number <- number // 10
RETURN original = reversed_number",False,19,65,64,True,0.11564705573753725,0.0009680210205260664,0.11586439863420579,0.00099044427042827,0.1024272371384552,0.9516310440376401,0.9999139904975891,0.9999847607687116,2.1586817548531547,1.0,0.859375,0.765625,1.0,0.0,0.0
matrix_row_sums__v1__python_canonical,matrix_row_sums__v1,matrix_row_sums,matrix_aggregate,1,python_canonical,"Given a matrix of numbers, return a list containing the sum of each row.","def matrix_row_sums(matrix):
    result = []
    for row in matrix:
        total = 0
        for value in row:
            total += value
        result.append(total)
    return result",False,20,42,41,True,0.07764254575722146,0.001135178841650486,0.07805122767863727,0.0013899605255573988,0.12695176341699532,0.9702888770801265,0.9998935461044312,0.9999686857549156,0.7572751881507568,1.0,0.9024390243902439,0.8536585365853658,1.0,0.0,0.0
selection_sort_descending__v3__pseudocode,selection_sort_descending__v3,selection_sort_descending,selection_sort,3,pseudocode,"Given a list of numbers, sort it in descending order using selection sort and return the sorted copy.","PROCEDURE selection_sort_descending(n_count)
result <- n_count[:]
FOR x IN range(len(result))
    element <- x
    FOR entry IN range((x + 1), len(result))
        IF result[entry] > result[element]
            element <- entry
    (result[x], result[element]) <- (result[element], result[x])
RETURN result",False,24,73,72,True,0.3057882465038549,0.08542263507843018,0.32074126676404074,0.08883988112211227,0.3399234401342717,0.8990500387218263,0.9851094484329224,0.9984824607769648,2.168101359869196,1.0,0.7222222222222222,0.4722222222222222,1.0,0.0,0.0
selection_sort_ascending__v2__python_canonical,selection_sort_ascending__v2,selection_sort_ascending,selection_sort,2,python_canonical,"Given a list of numbers, sort it in ascending order using selection sort and return the sorted copy.","def selection_sort_ascending(counter):
    output = counter[:]
    for current in range(len(output)):
        item = current
        for value in range(current + 1, len(output)):
            if output[value] < output[item]:
                item = value
        output[current], output[item] = output[item], output[current]
    return output",False,24,69,68,True,0.12815204201643168,0.008466559927910566,0.13193784371949094,0.008618072140961885,0.21988065640841375,0.9635195635697421,0.9990265965461731,0.9996244390221203,1.323035652636427,1.0,0.8823529411764706,0.7058823529411765,1.0,0.0,0.0
is_prime__v1__controlled_nl,is_prime__v1,is_prime,primality,1,controlled_nl,"Given an integer n, determine whether it is prime.","PROCEDURE is_prime INPUT n:
IF n < 2:
    RETURN FALSE
SET divisor TO 2.
WHILE (divisor * divisor) <= n:
    IF (n % divisor) = 0:
        RETURN FALSE
    UPDATE divisor USING + 1.
RETURN TRUE",False,15,59,58,True,0.21524398700757602,0.007938353344798088,0.21658026083483445,0.007938438793644309,0.26785186413511086,0.9168436108478184,0.9990625977516174,0.9998547249826891,2.345957797626915,1.0,0.7931034482758621,0.5689655172413793,1.0,0.0,0.0
factorial_iterative__v1__pseudocode,factorial_iterative__v1,factorial_iterative,factorial_product,1,pseudocode,"Given a nonnegative integer n, compute n factorial iteratively.","PROCEDURE factorial_iterative(n)
product <- 1
FOR value IN range(2, (n + 1))
    product <- product * value
RETURN product",False,17,34,33,True,0.29037107086112496,0.03478457033634186,0.29408457419115375,0.03694883733987808,0.23493645930635035,0.8956141751824003,0.995284378528595,0.9996721600041245,2.212847751313265,1.0,0.7272727272727273,0.5454545454545454,1.0,0.0,0.0
is_subset__v1__python_opaque,is_subset__v1,is_subset,set_relation,1,python_opaque,"Given two collections, determine whether every value in the first collection occurs in the second.","def zav0(mip0, tuk0):
    for qel0 in mip0:
        if qel0 not in tuk0:
            return False
    return True",False,21,39,38,True,0.35864235292471175,0.013070457614958286,0.42340077546502863,0.01449150126427412,0.329223597996173,0.873763739278442,0.9983864724636078,0.9927903366716284,2.5738647811387936,1.0,0.7105263157894737,0.6578947368421053,1.0,0.0,0.0
integer_to_binary__v2__procedural_prose,integer_to_binary__v2,integer_to_binary,base_conversion,2,procedural_prose,"Given a positive integer, return its binary representation as a string without a prefix.","Define a procedure named integer_to_binary that receives value.
Set item to [].
While value is greater than 0, do the following.
    Append str((value % 2)) to item.
    Update value to value // 2.
Perform item.reverse().
Return ''.join(item).",False,20,58,57,True,0.596667134259565,0.46954345703125,0.6336361199554583,0.4757845401763916,0.6946557531500788,0.799434665002321,0.8791179656982422,0.9955875287976181,2.52506917170772,1.0,0.45614035087719296,0.2982456140350877,1.0,0.0,0.0
square_values__v1__python_opaque,square_values__v1,square_values,element_transform,1,python_opaque,"Given a list of numbers, create a list containing the square of each element.","def zav0(mip0):
    tuk0 = []
    for qel0 in mip0:
        tuk0.append(qel0 * qel0)
    return tuk0",False,20,41,40,True,0.28134939613897814,0.007826835848391056,0.31544230550288715,0.008296796353533864,0.39077221986716526,0.9055148385465145,0.9991691708564758,0.9961150452494621,3.069466030256744,1.0,0.7,0.65,1.0,0.0,0.0
group_by_length__v1__nl_exp7_anchor,group_by_length__v1,group_by_length,grouping,1,nl_exp7_anchor,"Given a list of strings, build a dictionary grouping strings by their length while preserving input order inside each group.","Start with an empty dictionary. Examine each string, use its length as the key, create an empty list for a new key, and append the string to that key's list. Return the dictionary.",False,26,41,40,True,0.5690024647294194,0.4480203837156296,0.6026263266874594,0.4500804841518402,,0.8070389959961176,0.8910388648509979,0.9946139842271805,2.0497477025247917,1.0,0.475,0.275,,,
count_primes_up_to__v3__pseudocode,count_primes_up_to__v3,count_primes_up_to,primality,3,pseudocode,"Given a nonnegative integer n, count how many prime numbers are at most n.","PROCEDURE count_primes_up_to(result)
entry <- 0
FOR element IN range(2, (result + 1))
    n_count <- TRUE
    x <- 2
    WHILE (x * x) <= element
        IF (element % x) = 0
            n_count <- FALSE
            BREAK
        x <- x + 1
    IF n_count
        entry <- entry + 1
RETURN entry",False,21,92,91,True,0.2932493398387493,0.07518389821052551,0.31864333407124185,0.08327674120664597,0.3229279208317949,0.8946374635120015,0.9884113669395447,0.9972542950085231,2.0455310311800172,1.0,0.7142857142857143,0.4945054945054945,1.0,0.0,0.0
