trajectory_id,task_id,family,representation,variant,task_text,reference_solution,alignment_method,boundary_crossed,reference_start_token_index,base_token_count_metadata,token_count,analysis_token_count,trajectory_valid,mean_entropy_top20,median_entropy_top20,std_entropy_top20,cumulative_entropy_top20,mean_entropy_valid_vocab,median_entropy_valid_vocab,std_entropy_valid_vocab,cumulative_entropy_valid_vocab,mean_p1,median_p1,mean_top20_mass,fraction_p1_ge_090,fraction_p1_ge_099,longest_run_p1_ge_090,longest_run_p1_ge_099,mean_abs_entropy_change_top20,mean_abs_entropy_change_valid_vocab,reference_in_top20_fraction,mean_reference_surprisal
adjacent_sums__python__v2,adjacent_sums,adjacent_transform,python,2,"Given a list of numbers, create a list containing the sum of each adjacent pair.","def adjacent_sums(current):
    value = []
    for item in range(1, len(current)):
        value.append(current[item] + current[item - 1])
    return value",fast_offsets,False,27,27,48,47,True,0.3848843584468767,0.11066848039627075,0.5077461705241111,18.089564847003203,0.41380956849365674,0.11077282577753067,0.5575611686994576,19.449049719201867,0.8673973222996326,0.9819247722625732,0.9966744032311947,0.6595744680851063,0.3617021276595745,7,4,0.47774925570094795,0.5176675795835605,0.9574468085106383,0.9380360035504944
lcm_two__python__v1,lcm_two,lcm_family,python,1,"Given two positive integers, compute their least common multiple using their greatest common divisor.","def lcm_two(a, b):
    x = a
    y = b
    while y != 0:
        x, y = y, x % y
    return (a // x) * b",fast_offsets,False,27,27,49,48,True,0.5011001826896972,0.26563988626003265,0.5916746860752505,24.052808769105468,0.5368122040442055,0.2680087983608246,0.6496065576314672,25.766985794121865,0.8352981563657522,0.9347439408302307,0.9958535755674044,0.5625,0.375,9,5,0.5742669145928379,0.6210532224256585,1.0,0.565311274436984
factorial_iterative__nl__v3,factorial_iterative,factorial_product,nl,3,"Given a nonnegative integer n, compute n factorial iteratively.",Initialize a product at one. Multiply it by every integer from two through n. Produce the final product.,fast_offsets,False,24,24,25,24,True,0.8969557056746756,0.9836506247520447,0.6304332439408087,21.526936936192214,1.0152179706298436,1.0868359208106995,0.7366496612093979,24.365231295116246,0.7020967292288939,0.6620473563671112,0.985340436299642,0.3333333333333333,0.125,3,2,0.7441244940880848,0.8826460835483411,0.9166666666666666,2.1176091029216573
filter_mapping_by_value__nl__v2,filter_mapping_by_value,dictionary_transform,nl,2,"Given a dictionary with numeric values and a threshold, return a new dictionary containing only entries whose value is greater than the threshold.","Begin with an empty result dictionary. Inspect each key and value. When the value is greater than the threshold, copy that entry into the result. Output the result.",fast_offsets,False,35,35,34,33,True,0.8253795244081905,0.7783077955245972,0.6149197898234786,27.237524305470288,0.9544458079405806,0.8357820510864258,0.7738563444705059,31.49671166203916,0.7390638341506323,0.780175507068634,0.9831831455230713,0.36363636363636365,0.06060606060606061,3,1,0.7045269326190464,0.829677619622089,0.9393939393939394,1.6315631410230487
linear_last_index__python__v2,linear_last_index,linear_search,python,2,"Given a list and a target, return the index of the last target occurrence or minus one if absent.","def linear_last_index(counter, current):
    item = -1
    for value, output in enumerate(counter):
        if output == current:
            item = value
    return item",fast_offsets,False,31,31,44,43,True,0.5742248178481363,0.23674491047859192,0.6333718617945495,24.69166716746986,0.6960042731858097,0.24512207508087158,0.8165546450714888,29.928183746989816,0.8206951562748399,0.9457507133483887,0.9843309979106105,0.5581395348837209,0.13953488372093023,12,2,0.5530490849521899,0.6766567025555387,0.8837209302325582,1.6985207351430882
linear_first_index__nl__v3,linear_first_index,linear_search,nl,3,"Given a list and a target, return the index of the first target occurrence or minus one if absent.",Process the list from left to right while tracking the index. Produce the index at the first value equal to the target. Produce minus one if no match is found.,fast_offsets,False,31,31,35,34,True,1.308836250237244,1.5058071613311768,0.796239234901217,44.5004325080663,1.6906028813956415,1.7721591591835022,1.0898812619961205,57.48049796745181,0.5835774873985964,0.5401835739612579,0.9435543733484605,0.20588235294117646,0.08823529411764706,2,1,0.9300892658983216,1.2609397220340641,0.9411764705882353,1.6328444523490309
matrix_contains__nl__v3,matrix_contains,matrix_search,nl,3,"Given a matrix and a target value, determine whether the target occurs anywhere in the matrix.",Process every row and every value within each row. Produce true as soon as a value equals the target. Produce false if the whole matrix is scanned without a match.,fast_offsets,False,28,28,36,35,True,1.2303886504045554,1.4084289073944092,0.7060771844540864,43.06360276415944,1.519845924592976,1.6106668710708618,0.9225976187588524,53.19460736075416,0.6065785718815667,0.529217541217804,0.9609114170074463,0.22857142857142856,0.08571428571428572,2,1,0.8380644525236943,1.1051474253866165,0.9428571428571428,1.8437742637769718
filter_negative__python__v2,filter_negative,sign_filter,python,2,"Given a list of numbers, create a new list containing only negative values.","def filter_negative(current):
    item = []
    for value in current:
        if value < 0:
            item.append(value)
    return item",fast_offsets,False,25,25,39,38,True,0.3406409935927705,0.049636274576187134,0.5836943828757089,12.944357756525278,0.3732269792756262,0.054755743592977524,0.6466484786489556,14.182625212473795,0.8929904267976159,0.9932294189929962,0.9961708093944349,0.7631578947368421,0.5526315789473685,23,8,0.371417072475762,0.4048728757235851,0.9473684210526315,1.0303270610541069
scan_min__nl__v3,scan_min,scan_extremum,nl,3,"Given a non-empty list of numbers, find the smallest value by scanning the list once.","Set the first value as the current minimum. Process each remaining value. If a value is smaller than the current minimum, replace the current minimum with it. Produce the current minimum after the scan.",fast_offsets,False,30,30,40,39,True,0.9852879676872339,1.042226791381836,0.6751199927161965,38.42623073980212,1.056116558611393,1.076047420501709,0.7439533260197596,41.188545785844326,0.6508585627262409,0.6057860255241394,0.9912389226448841,0.3076923076923077,0.10256410256410256,5,1,0.744265254586935,0.8123248529277349,0.9487179487179487,1.3134306679742458
is_nondecreasing__nl__v2,is_nondecreasing,monotonicity,nl,2,"Given a list of numbers, determine whether it is in nondecreasing order.","Inspect each adjacent pair from left to right. If an earlier value is greater than the following value, output false. Output true if no such pair exists.",fast_offsets,False,27,27,32,31,True,1.0146628982958295,1.1078801155090332,0.5790029095899951,31.45454984717071,1.1192786074093273,1.167793869972229,0.6345746842479875,34.697636829689145,0.6714997080064589,0.6819583177566528,0.9880342079747108,0.22580645161290322,0.06451612903225806,2,2,0.6452301602810622,0.6706508657584588,0.967741935483871,1.7288489096737918
digit_product__python__v3,digit_product,digit_aggregate,python,3,"Given a positive integer, compute the product of its decimal digits.","def digit_product(element):
    entry = 1
    while element > 0:
        entry *= element % 10
        element //= 10
    return entry",fast_offsets,False,23,23,43,42,True,0.37816098966730005,0.16177456080913544,0.4740615402888622,15.882761566026602,0.41598892659212217,0.16327712684869766,0.5464909106258149,17.471534916869132,0.8830126247235707,0.9704670608043671,0.9956211461907342,0.6904761904761905,0.35714285714285715,9,4,0.37471084231397184,0.429366971929728,0.9523809523809523,0.7731111984983381
is_nondecreasing__nl__v3,is_nondecreasing,monotonicity,nl,3,"Given a list of numbers, determine whether it is in nondecreasing order.","Process each adjacent pair from left to right. If an earlier value is greater than the following value, return false. Produce true if no such pair exists.",fast_offsets,False,27,27,32,31,True,1.0445780668167337,1.0291905403137207,0.5927596218974333,32.381920071318746,1.1916556570438608,1.0833749771118164,0.7192007794099975,36.941325368359685,0.6516735592196065,0.6849529147148132,0.9816046068745274,0.1935483870967742,0.06451612903225806,2,2,0.6751800083865722,0.7528931417812904,0.9354838709677419,1.8023409253744889
count_character__nl__v1,count_character,char_count,nl,1,"Given a string and a character, count how many times that character appears.","Start a counter at zero. Examine each character in the string. Whenever it equals the target character, increase the counter by one. Return the counter.",fast_offsets,False,25,25,33,32,True,0.7733564786612988,0.6165347993373871,0.663821729058931,24.74740731716156,0.8289236226119101,0.6707247495651245,0.7280961667841385,26.525555923581123,0.7496543517336249,0.8471053540706635,0.9934714250266552,0.375,0.03125,3,1,0.7399108015721844,0.8075766351915175,0.96875,1.225528047165426
merge_sorted_descending__python__v3,merge_sorted_descending,merge_sorted,python,3,"Given two lists sorted in descending order, merge them into one descending list.","def merge_sorted_descending(x, n_count):
    result = []
    element = 0
    entry = 0
    while element < len(x) and entry < len(n_count):
        if x[element] >= n_count[entry]:
            result.append(x[element])
            element += 1
        else:
            result.append(n_count[entry])
            entry += 1
    result.extend(x[element:])
    result.extend(n_count[entry:])
    return result",fast_offsets,False,27,27,129,128,True,0.25803803307587714,0.04225156828761101,0.4094881375178277,33.028868233712274,0.2894014766220607,0.04295803979039192,0.4923244633303052,37.04338900762377,0.9212436671368778,0.9944309294223785,0.9961758642457426,0.765625,0.5625,24,20,0.24685559755142625,0.2901621686210343,0.9765625,0.6206342852420121
matrix_row_sums__nl__v1,matrix_row_sums,matrix_aggregate,nl,1,"Given a matrix of numbers, return a list containing the sum of each row.","Create an empty result list. For each row, start a row total at zero, add every value in the row, and append the row total. Return the result.",fast_offsets,False,26,26,34,33,True,0.7854784860303907,0.7695877552032471,0.5505832406318855,25.920790039002895,0.8417007026798797,0.8028560876846313,0.602108953334427,27.77612318843603,0.7445907014789004,0.8133481740951538,0.9936939423734491,0.36363636363636365,0.030303030303030304,3,1,0.5195048185996711,0.5911210752092302,1.0,1.905239107792802
chunks_fixed_size__nl__v3,chunks_fixed_size,chunking,nl,3,"Given a list and a positive chunk size, split the list into consecutive chunks of at most that size.","Initialize an empty result list. Move a starting index through the input in steps equal to the chunk size. At each step, append the corresponding slice. Produce the result.",fast_offsets,False,32,32,36,35,True,0.9822282840098654,0.8380693197250366,0.7133340954739026,34.37798994034529,1.1816974169441632,0.9867041707038879,0.9102767317608402,41.35940959304571,0.7045443930796215,0.7392032742500305,0.9716742515563965,0.3142857142857143,0.02857142857142857,3,1,0.9622416870997232,1.2169303295805174,0.9142857142857143,2.061854331115527
dedupe_first__nl__v1,dedupe_first,deduplication,nl,1,"Given a list, remove duplicate values while keeping the first occurrence of each value.","Start with an empty result list. Examine the input values in order. If the current value is not already in the result, append it. Return the result after the scan.",fast_offsets,False,26,26,37,36,True,0.8959961204479138,0.8953632712364197,0.629793301788092,32.2558603361249,0.983946182868547,0.9360717535018921,0.7367526609061212,35.42206258326769,0.7040249432126681,0.6827880144119263,0.9886760347419314,0.3333333333333333,0.05555555555555555,3,1,0.7731828991855894,0.8872376327003751,0.9444444444444444,1.5794764905909284
count_odd__nl__v1,count_odd,parity_count,nl,1,"Given a list of integers, count how many values are odd.","Start a counter at zero. Examine every integer. Whenever the current value is odd, increase the counter by one. Return the counter after all values are processed.",fast_offsets,False,23,23,35,34,True,0.8454515526399893,0.7292755544185638,0.6283766320573797,28.745352789759636,0.9247796554118395,0.7457817196846008,0.6973528061623917,31.442508284002542,0.7209668974666035,0.7678537964820862,0.9905569903990802,0.29411764705882354,0.029411764705882353,3,1,0.6681700944900513,0.7564344318075613,0.9705882352941176,1.5803093015051939
remove_digits__nl__v1,remove_digits,string_filter,nl,1,"Given a string, return a new string with all decimal digits removed.","Start with an empty result string. Examine each character. If it is not a decimal digit, append it to the result. Return the result.",fast_offsets,False,24,24,31,30,True,0.6432585084189971,0.5719462633132935,0.48221462528748765,19.297755252569914,0.7146460776527722,0.6435322463512421,0.5738624109693207,21.439382329583168,0.796699849764506,0.8274557590484619,0.9918085177739461,0.43333333333333335,0.13333333333333333,4,1,0.5675090050389027,0.6415913834654051,0.9666666666666667,0.8141802637216945
